index_code,date,open,close,low,1,volume,money,change
sh000001,1992/6/5,372,1105.76,1099.91,372,44007000,100847200,0.001177046
sh000001,1992/6/8,373,1093.46,1085.19,373,28747000,63968800,-0.011123571
sh000001,1992/6/9,374,1126.62,1079.65,374,35100000,78762200,0.030325755
sh000001,1992/6/10,375,1187.02,1134.73,375,58732000,140149800,0.053611688
sh000001,1992/6/11,376,1178.3,1172.09,376,34897000,85107100,-0.007346127
sh000001,1992/6/12,377,1171.71,1153.97,377,47202000,104835200,-0.005592803
sh000001,1992/6/15,378,1171.85,1152.69,378,37747000,78204200,0.000119483
sh000001,1992/6/16,379,1166.7,1164.24,379,35158000,85477200,-0.00439476
sh000001,1992/6/17,380,1169.57,1166.26,380,34755000,84384000,0.00245993
sh000001,1992/6/18,381,1168.43,1158.32,381,29101000,61629600,-0.000974717
sh000001,1992/6/19,382,1171.94,1161.8,382,25146000,55724500,0.003004031
sh000001,1992/6/22,383,1169.9,1165.74,383,27924000,64265500,-0.001740703
sh000001,1992/6/23,384,1158.17,1154.62,384,19490000,44559400,-0.010026498
sh000001,1992/6/24,385,1151.06,1144.46,385,16975000,36497800,-0.006138995
sh000001,1992/6/25,386,1160.23,1148.02,386,19846000,50128000,0.00796657
sh000001,1992/6/26,387,1164.67,1160.23,387,29061000,64137800,0.003826827
sh000001,1992/6/29,388,1169.51,1156.68,388,53610000,102578800,0.004155684
sh000001,1992/6/30,389,1191.19,1169.51,389,58976000,147621700,0.018537678
sh000001,1992/7/1,390,1194.18,1182.05,390,58330000,112406300,0.002510095
sh000001,1992/7/2,391,1187.48,1179.86,391,46512000,92341100,-0.005610544
sh000001,1992/7/3,392,1189.16,1183.96,392,75245000,154763600,0.001414761
sh000001,1992/7/6,393,1201.01,1190.27,393,63782000,178473000,0.009965017
sh000001,1992/7/7,394,1206.46,1195.81,394,68826000,188306200,0.004537847
sh000001,1992/7/8,395,1185.5,1182.72,395,68043000,138880300,-0.017373141
sh000001,1992/7/9,396,1178.53,1168.78,396,53216000,130815400,-0.005879376
sh000001,1992/7/10,397,1188.62,1166.45,397,58149000,134101400,0.008561513
sh000001,1992/7/13,398,1136.33,1131.21,398,51595000,123468500,-0.043992193
sh000001,1992/7/14,399,1114.05,1110.19,399,44462000,95340900,-0.01960698
sh000001,1992/7/15,400,1107.69,1100.16,400,44812000,121584400,-0.0057089
sh000001,1992/7/16,401,1124.64,1108.23,401,50464000,151032600,0.015302115
sh000001,1992/7/17,402,1125.56,1116.14,402,62671000,115821100,0.00081804
sh000001,1992/7/20,403,1098.82,1094.81,403,31699000,67313500,-0.023757063
sh000001,1992/7/21,404,1082.39,1079.75,404,35912000,66221900,-0.014952403
sh000001,1992/7/22,405,1035.66,1034.91,405,47347000,105623200,-0.043172978
sh000001,1992/7/23,406,1014.57,961.61,406,77014000,137013300,-0.020363826
sh000001,1992/7/24,407,1142.02,1014.08,407,57155000,100041800,0.125619721
sh000001,1992/7/27,408,1149.33,1108.05,408,59560000,122257700,0.006400939
sh000001,1992/7/28,409,1105.95,1102.02,409,78387000,105616900,-0.037743729
sh000001,1992/7/29,410,1087.12,1047.03,410,68987000,85225700,-0.017026086
sh000001,1992/7/30,411,1057.4,1043.79,411,99108000,88690300,-0.027338288
sh000001,1992/7/31,412,1052.07,1032.54,412,87149000,77149500,-0.005040666
sh000001,1992/8/3,413,1031.55,1026.83,413,60103000,73754400,-0.019504406
sh000001,1992/8/4,414,1035.63,1016.16,414,52472000,63035100,0.003955213
sh000001,1992/8/5,415,1012.55,1011.66,415,61146000,76140000,-0.022285952
sh000001,1992/8/6,416,1002.17,983.22,416,72555000,108106800,-0.010251346
sh000001,1992/8/7,417,1005.23,995.71,417,78256000,101707000,0.003053374
sh000001,1992/8/10,418,964.09,956.55,418,81781000,111257800,-0.040925957
sh000001,1992/8/11,419,863.41,797.6,419,106999000,153828800,-0.104430084
sh000001,1992/8/12,420,781.21,627.36,420,144831000,188801200,-0.095203901
sh000001,1992/8/13,421,850.94,745.62,421,115594000,171260100,0.08925897
sh000001,1992/8/14,422,858.38,818.12,422,104407000,159447600,0.008743272
sh000001,1992/8/17,423,939.46,858.38,423,113357000,190291900,0.094457
sh000001,1992/8/18,424,933.44,921.98,424,148494000,259401700,-0.006407936
sh000001,1992/8/19,425,939.51,888.23,425,75952000,131836200,0.006502828
sh000001,1992/8/20,426,932.32,918.65,426,160565000,177488000,-0.007652925
sh000001,1992/8/21,427,916.25,912.89,427,170567000,189594700,-0.017236571
sh000001,1992/8/24,428,884.1,881.33,428,99347000,155058300,-0.035088677
sh000001,1992/8/25,429,849.57,848.05,429,84662000,135092100,-0.039056668
sh000001,1992/8/26,430,877.25,827.36,430,126153000,153393000,0.032581188
sh000001,1992/8/27,431,863.77,861.64,431,54258000,89723300,-0.015366201
sh000001,1992/8/28,432,848.2,825.01,432,74884000,95684100,-0.018025632
sh000001,1992/8/31,433,823.27,823.02,433,54296000,77675200,-0.029391653
sh000001,1992/9/1,434,824.96,807.37,434,78694000,87529200,0.002052789
sh000001,1992/9/2,435,787.67,783.96,435,93924000,140242100,-0.045202192
sh000001,1992/9/3,436,764.11,742.74,436,163730000,206650600,-0.029911003
sh000001,1992/9/4,437,753.58,749.46,437,98772000,130811500,-0.013780738
sh000001,1992/9/7,438,702.83,700.79,438,87105000,135455400,-0.067345206
sh000001,1992/9/8,439,640.12,595.42,439,100634000,130824900,-0.08922499
sh000001,1992/9/9,440,635.74,608.06,440,111908000,131749900,-0.006842467
sh000001,1992/9/10,441,692.78,622.01,441,113109000,142572800,0.089722213
sh000001,1992/9/11,442,776.29,719.39,442,117294000,165860400,0.120543318
sh000001,1992/9/14,443,734.98,714.93,443,137270000,195830000,-0.053214649
sh000001,1992/9/15,444,738.16,694.32,444,119373000,157671800,0.004326648
sh000001,1992/9/16,445,769.04,738.16,445,143926000,203054700,0.041833749
sh000001,1992/9/17,446,761.72,751.08,446,94181000,144745000,-0.009518361
sh000001,1992/9/18,447,754.4,715.89,447,61707000,81858500,-0.00960983
sh000001,1992/9/21,448,733.44,730.3,448,81728000,116545300,-0.027783669
sh000001,1992/9/22,449,722.7,716.23,449,69552000,91083500,-0.014643325
sh000001,1992/9/23,450,712.37,708.5,450,65590000,82873100,-0.014293621
sh000001,1992/9/24,451,730.57,709.63,451,77787000,92839200,0.025548521
sh000001,1992/9/25,452,729.79,723.56,452,76536000,76255500,-0.001067659
sh000001,1992/9/28,453,724.7,721.19,453,42557000,40798100,-0.006974609
sh000001,1992/9/29,454,710.63,707.82,454,64830000,82381400,-0.01941493
sh000001,1992/9/30,455,702.32,698.91,455,89778000,96512300,-0.011693849
sh000001,1992/10/5,456,679.62,668.9,456,94116000,109752800,-0.032321449
sh000001,1992/10/6,457,674.24,664.27,457,71613000,97525800,-0.007916188
sh000001,1992/10/7,458,665.26,664.43,458,53830000,60947500,-0.0133187
sh000001,1992/10/8,459,643.69,640.22,459,84532000,96306300,-0.032423413
sh000001,1992/10/9,460,660.29,643.68,460,93947000,114917300,0.025788811
sh000001,1992/10/12,461,690.57,661.99,461,110752000,149661000,0.045858638
sh000001,1992/10/13,462,673.99,669.56,462,112238000,158357800,-0.024009152
sh000001,1992/10/14,463,663.75,648.84,463,105525000,142121800,-0.015193104
sh000001,1992/10/15,464,663.53,650.92,464,75758000,106075300,-0.00033145
sh000001,1992/10/16,465,664.75,661.2,465,68851000,91893600,0.001838651
sh000001,1992/10/19,466,632.4,632.4,466,81039000,100268800,-0.048664912
sh000001,1992/10/20,467,616.29,604.5,467,94609000,103067000,-0.025474383
sh000001,1992/10/21,468,585.7,577.23,468,91927000,107881900,-0.049635723
sh000001,1992/10/22,469,539.8,535.79,469,138728000,149734200,-0.078367765
sh000001,1992/10/23,470,559.73,524.07,470,114981000,114178000,0.036921082
sh000001,1992/10/26,471,506.94,504.81,471,125657000,125484300,-0.09431333
sh000001,1992/10/27,472,450.28,448.28,472,141388000,128776600,-0.111768651
sh000001,1992/10/28,473,463.21,447.93,473,116311000,103788800,0.028715466
sh000001,1992/10/29,474,484.25,455.22,474,124059000,94125300,0.045422163
sh000001,1992/10/30,475,507.25,484.45,475,146510000,129964600,0.047496128
sh000001,1992/11/2,476,477.61,465.55,476,126226000,99006900,-0.058432725
sh000001,1992/11/3,477,479.81,465.6,477,125543000,90717100,0.004606269
sh000001,1992/11/4,478,469.9,465.09,478,128590000,85452800,-0.020654009
sh000001,1992/11/5,479,462.63,457.03,479,95464000,72446900,-0.015471377
sh000001,1992/11/6,480,457.05,455.73,480,73791000,52648400,-0.012061475
sh000001,1992/11/9,481,428.61,424.68,481,95622000,71923500,-0.062225139
sh000001,1992/11/10,482,400.53,391.17,482,124661000,89992300,-0.065514104
sh000001,1992/11/11,483,410.16,388.32,483,104914000,70781600,0.024043143
sh000001,1992/11/12,484,415.79,402.33,484,121120000,87130800,0.013726351
sh000001,1992/11/13,485,414.09,413.3,485,116763000,79106300,-0.004088602
sh000001,1992/11/16,486,399.32,397.63,486,107074000,67165800,-0.035668574
sh000001,1992/11/17,487,393.52,386.85,487,100762000,67791600,-0.014524692
sh000001,1992/11/18,488,407.61,389.59,488,93285000,59699500,0.035805042
sh000001,1992/11/19,489,398.95,395.16,489,115030000,76385000,-0.021245799
sh000001,1992/11/20,490,401.44,394.31,490,86477000,55774200,0.006241384
sh000001,1992/11/23,491,410.39,401.82,491,133314000,91610700,0.022294739
sh000001,1992/11/24,492,440.04,410.81,492,175095000,125235000,0.072248349
sh000001,1992/11/25,493,571.63,441.54,493,302928000,264883600,0.299040996
sh000001,1992/11/26,494,562.01,562.01,494,387633000,451184700,-0.016829068
sh000001,1992/11/27,495,637.67,490.54,495,266915000,303435900,0.134623939
sh000001,1992/11/30,496,724.6,637.67,496,370655000,466139400,0.136324431
sh000001,1992/12/1,497,716.74,713.85,497,215404000,262537100,-0.010847364
sh000001,1992/12/2,498,722.2,690.63,498,181421000,232763900,0.007617825
sh000001,1992/12/3,499,808.2,739.03,499,301014000,444369500,0.119080587
sh000001,1992/12/4,500,807.02,807.02,500,305753000,461615500,-0.001460035
sh000001,1992/12/7,501,793.25,757.34,501,250742000,339071300,-0.017062774
sh000001,1992/12/8,502,753.94,743.9,502,433660000,596425600,-0.049555626
sh000001,1992/12/9,503,676.45,661.66,503,276204000,342674200,-0.102780062
sh000001,1992/12/10,504,625.23,592.78,504,227439000,258176400,-0.075718826
sh000001,1992/12/11,505,722.28,628.91,505,307490000,372690500,0.155222878
sh000001,1992/12/14,506,705.07,668.07,506,188141000,231872200,-0.023827325
sh000001,1992/12/15,507,682.24,682.24,507,141703000,166198300,-0.032379764
sh000001,1992/12/16,508,685.82,663.17,508,121331000,135191500,0.00524742
sh000001,1992/12/17,509,707.82,685.65,509,116802000,150199600,0.032078388
sh000001,1992/12/18,510,698.13,690.45,510,102336000,142493100,-0.013689921
sh000001,1992/12/21,511,731.68,697.7,511,277037000,411629000,0.048056952
sh000001,1992/12/22,512,725.78,724.74,512,183322000,233273300,-0.008063634
sh000001,1992/12/23,513,732.05,721.44,513,113159000,138606900,0.008638982
sh000001,1992/12/24,514,758.59,731.31,514,166752000,217228600,0.036254354
sh000001,1992/12/25,515,764.28,761.89,515,261687000,366033300,0.007500758
sh000001,1992/12/28,516,757.31,756.89,516,152167000,178234900,-0.009119694
sh000001,1992/12/29,517,768.91,754.54,517,149864000,187126000,0.015317373
sh000001,1992/12/30,518,767.52,767.07,518,152735000,194586500,-0.001807754
sh000001,1992/12/31,519,780.39,765.41,519,135511000,180355100,0.016768293
sh000001,1993/1/4,520,814.04,777.16,520,183850000,263005200,0.043119466
sh000001,1993/1/5,521,858.72,817.21,521,340098000,495873700,0.054886738
sh000001,1993/1/6,522,847.44,843.16,522,402871000,543263400,-0.01313583
sh000001,1993/1/7,523,868.97,849.53,523,268447000,353814500,0.025405928
sh000001,1993/1/8,524,889.47,878.33,524,373432000,606896200,0.023591148
sh000001,1993/1/11,525,977.42,901.47,525,638851000,902280900,0.098879108
sh000001,1993/1/12,526,987.26,982.15,526,624399000,860616600,0.01006732
sh000001,1993/1/13,527,1024.05,973.3,527,395307000,552202100,0.037264753
sh000001,1993/1/14,528,1086.43,1036.03,528,638404000,936366200,0.060914994
sh000001,1993/1/15,529,1063.76,1054.46,529,466303000,698121200,-0.020866508
sh000001,1993/1/18,530,1055.32,1052.8,530,338369000,496584100,-0.00793412
sh000001,1993/1/19,531,991.83,991.83,531,332610000,587916300,-0.060161847
sh000001,1993/1/20,532,1043.31,984.74,532,258376000,388841900,0.051904056
sh000001,1993/1/21,533,1074.26,1046.18,533,301864000,466199000,0.0296652
sh000001,1993/1/22,534,1100.31,1073.64,534,325643000,497124500,0.024249251
sh000001,1993/1/27,535,1162.44,1113.57,535,472632000,764462800,0.056465905
sh000001,1993/1/28,536,1150.37,1146.9,536,460101000,772350200,-0.010383332
sh000001,1993/1/29,537,1198.48,1140.24,537,520097000,753545400,0.041821327
sh000001,1993/2/1,538,1278.5,1222.18,538,683441000,1288016300,0.066767906
sh000001,1993/2/2,539,1310.58,1291.99,539,614413000,1186359100,0.025091905
sh000001,1993/2/3,540,1300.56,1265.7,540,560566000,1007197900,-0.00764547
sh000001,1993/2/4,541,1371.58,1297.46,541,556916000,1114135600,0.054607246
sh000001,1993/2/5,542,1332.96,1325.85,542,651564000,1385290800,-0.028157308
sh000001,1993/2/8,543,1393.17,1334.19,543,622541000,1134661100,0.045170148
sh000001,1993/2/9,544,1474.92,1426.48,544,764792000,1635836000,0.058679127
sh000001,1993/2/10,545,1454.46,1448.07,545,788796000,1776944100,-0.013871939
sh000001,1993/2/11,546,1397.38,1364.67,546,731658000,1362061200,-0.039244806
sh000001,1993/2/12,547,1458.76,1352.27,547,853779000,1160274700,0.04392506
sh000001,1993/2/15,548,1536.82,1499.1,548,716437000,1598791300,0.053511201
sh000001,1993/2/16,549,1513.48,1504.36,549,493707000,1218624500,-0.015187205
sh000001,1993/2/17,550,1504,1502.88,550,374017000,956165300,-0.00626371
sh000001,1993/2/18,551,1508.22,1497.79,551,442316000,997229100,0.002805851
sh000001,1993/2/19,552,1499.74,1441.07,552,504569000,1482042900,-0.005622522
sh000001,1993/2/22,553,1456.29,1453.31,553,477999000,941933200,-0.028971688
sh000001,1993/2/23,554,1367.36,1346.15,554,471463000,992926000,-0.061066134
sh000001,1993/2/24,555,1264.96,1196.47,555,720960000,1506185200,-0.074888837
sh000001,1993/2/25,556,1410.36,1261.76,556,595583000,1400826300,0.114944346
sh000001,1993/2/26,557,1339.88,1320.89,557,650262000,1613234400,-0.049973057
sh000001,1993/3/1,558,1199.73,1199.73,558,425901000,891107200,-0.104598919
sh000001,1993/3/2,559,1245.11,1186.34,559,399956000,858824200,0.037825177
sh000001,1993/3/3,560,1231.77,1220.03,560,193539000,378409800,-0.010713913
sh000001,1993/3/4,561,1159.13,1131.29,561,277967000,529912400,-0.058972048
sh000001,1993/3/5,562,1109.54,1026.18,562,484992000,919757100,-0.042782087
sh000001,1993/3/8,563,1209.65,1133.46,563,759314000,1862036600,0.09022658
sh000001,1993/3/9,564,1137.79,1129.81,564,391658000,861924200,-0.059405613
sh000001,1993/3/10,565,1188.97,1089.36,565,301790000,691215600,0.044981939
sh000001,1993/3/11,566,1261.8,1196.25,566,448178000,1060954100,0.061254699
sh000001,1993/3/12,567,1236.37,1231.39,567,402110000,970839400,-0.020153749
sh000001,1993/3/15,568,1171.73,1171.73,568,256755000,488143500,-0.052282084
sh000001,1993/3/16,569,1222.55,1155.1,569,243174000,435521900,0.043371767
sh000001,1993/3/17,570,1202.85,1193.59,570,165707000,297425600,-0.01611386
sh000001,1993/3/18,571,1184.48,1171.43,571,176715000,295856000,-0.015272062
sh000001,1993/3/19,572,1174.99,1171.73,572,263663000,418083100,-0.008011955
sh000001,1993/3/22,573,1036.92,1036.92,573,377138000,620035600,-0.117507383
sh000001,1993/3/23,574,971.25,958.42,574,350248000,520750000,-0.06333179
sh000001,1993/3/24,575,956.97,956.97,575,220169000,296481100,-0.014702703
sh000001,1993/3/25,576,945.42,913.74,576,219465000,299417400,-0.012069344
sh000001,1993/3/26,577,1039.76,945.93,577,512568000,728573200,0.099786338
sh000001,1993/3/29,578,970.45,961.49,578,244217000,340547000,-0.066659614
sh000001,1993/3/30,579,958.05,958.05,579,271616000,305391100,-0.012777577
sh000001,1993/3/31,580,925.91,918.4,580,235056000,286447800,-0.03354731
sh000001,1993/4/1,581,947.23,915.59,581,138294000,198180600,0.023025996
sh000001,1993/4/2,582,944.01,940.55,582,184978000,266862100,-0.003399386
sh000001,1993/4/5,583,947.87,924.49,583,180060000,169059800,0.00408894
sh000001,1993/4/6,584,1059.62,949.05,584,538943000,707362600,0.117895914
sh000001,1993/4/7,585,1099.62,1076.45,585,1019684000,1727397300,0.037749382
sh000001,1993/4/8,586,1238.87,1099.62,586,1044269000,1807168000,0.126634656
sh000001,1993/4/9,587,1243.02,1236.46,587,1069085000,1965253200,0.003349827
sh000001,1993/4/12,588,1203.54,1195.57,588,638958000,1210578600,-0.031761355
sh000001,1993/4/13,589,1297.36,1201.07,589,668121000,1330795900,0.077953371
sh000001,1993/4/14,590,1272.39,1247.83,590,880809000,1890574100,-0.019246778
sh000001,1993/4/15,591,1278.84,1255.94,591,597305000,1191252300,0.0050692
sh000001,1993/4/16,592,1214.75,1211.83,592,651470000,1327288500,-0.05011573
sh000001,1993/4/19,593,1223.22,1185.76,593,478577000,879194800,0.006972628
sh000001,1993/4/20,594,1235.52,1233.72,594,450074000,941172000,0.010055427
sh000001,1993/4/21,595,1222.56,1220.09,595,280275000,496725100,-0.01048951
sh000001,1993/4/22,596,1267.35,1220.27,596,344892000,701231000,0.036636239
sh000001,1993/4/23,597,1260.25,1255.87,597,556849000,1176186600,-0.005602241
sh000001,1993/4/26,598,1345.61,1282.54,598,774385000,1926985100,0.067732593
sh000001,1993/4/27,599,1363.44,1360.83,599,911528000,2046093900,0.013250496
sh000001,1993/4/28,600,1372.5,1357.91,600,688094000,1321925600,0.006644957
sh000001,1993/4/29,601,1349.68,1348.38,601,502554000,1018377000,-0.016626594
sh000001,1993/4/30,602,1358.78,1336.59,602,399490000,797397300,0.006742339
sh000001,1993/5/3,603,1352.24,1349.98,603,595189000,1049649600,-0.004813141
sh000001,1993/5/4,604,1241.16,1234.55,604,712924000,1645647900,-0.082145181
sh000001,1993/5/5,605,1246.82,1204.06,605,460096000,936945000,0.00456025
sh000001,1993/5/6,606,1162.92,1151.49,606,465678000,938699600,-0.067291189
sh000001,1993/5/7,607,1199.81,1159.16,607,432208000,857568700,0.031721873
sh000001,1993/5/10,608,1128.29,1110.94,608,397381000,765991800,-0.059609438
sh000001,1993/5/11,609,1136.74,1107.66,609,241421000,430077200,0.007489209
sh000001,1993/5/12,610,1140.19,1133.93,610,248629000,488317400,0.003034995
sh000001,1993/5/13,611,1177.28,1140.21,611,193316000,357621700,0.032529666
sh000001,1993/5/14,612,1167.47,1161.19,612,257025000,489705100,-0.008332767
sh000001,1993/5/17,613,1140.04,1097.61,613,194832000,333078600,-0.02349525
sh000001,1993/5/18,614,1130.26,1128.75,614,194902000,331719500,-0.008578646
sh000001,1993/5/19,615,1147.22,1127.43,615,117362000,192081500,0.015005397
sh000001,1993/5/20,616,1165.4,1148.56,616,243879000,400856000,0.015847004
sh000001,1993/5/21,617,1143.97,1133.2,617,153564000,246662100,-0.018388536
sh000001,1993/5/24,618,1026.13,1024.69,618,386972000,579288700,-0.103009694
sh000001,1993/5/25,619,997.95,965.29,619,301064000,475956600,-0.027462407
sh000001,1993/5/26,620,995.45,992.94,620,202565000,314099600,-0.002505136
sh000001,1993/5/27,621,963.61,942.21,621,253022000,317362900,-0.031985534
sh000001,1993/5/28,622,972.77,959.25,622,218419000,315795600,0.00950592
sh000001,1993/5/31,623,935.48,930.64,623,341908000,306805800,-0.03833383
sh000001,1993/6/1,624,928.58,859.48,624,275858000,314435700,-0.007375893
sh000001,1993/6/2,625,1081.2,904.32,625,998846000,1628528300,0.164358483
sh000001,1993/6/3,626,1018.29,961.32,626,1103748000,2173711800,-0.05818535
sh000001,1993/6/4,627,1004.3,981.89,627,501040000,851142200,-0.013738719
sh000001,1993/6/7,628,1064.98,982.03,628,449563000,814523400,0.060420193
sh000001,1993/6/8,629,1074.58,1054.31,629,1012363000,1900171900,0.009014254
sh000001,1993/6/9,630,1065.19,1053.32,630,454705000,678490200,-0.008738298
sh000001,1993/6/10,631,1044.44,1040.38,631,323044000,579510700,-0.019480093
